title,id,authors,abstract,journal,published
"A unique metal-semiconductor interface and resultant electron transfer
  phenomenon",http://arxiv.org/abs/1202.5771v1,['S. L. Taft'],"  An unusual electron transfer phenomenon has been identified from an n-type
semiconductor to Schottky metal particles, the result of a unique metal
semiconductor interface that results when the metal particles are grown from
the semiconductor substrate. The unique interface acts as a one-way
(rectifying) open gateway and was first identified in reduced rutile
polycrystalline titanium dioxide (an n-type semiconductor) to Group VIII
(noble) metal particles. The interface significantly affects the Schottky
barrier height resulting in electron transfer to the metal particles from the
reduced rutile titanium dioxide (TiO2) based on their respective work
functions. The result is a negative charge on the metal particles which is of
sufficient magnitude and duration to provide cathodic protection of the metal
particles from surface oxidation.
",None,2012-02-26 16:16:28+00:00
"Field-Induced Breakup of Emulsion Droplets Stabilized by Colloidal
  Particles",http://arxiv.org/abs/1203.0410v1,"['E. Grace Kim', 'Kevin Stratford', 'Paul S. Clegg', 'Michael E. Cates']","  We simulate the response of a particle-stabilized emulsion droplet in an
external force field, such as gravity, acting equally on all $N$ particles. We
show that the field strength required for breakup (at fixed initial area
fraction) decreases markedly with droplet size, because the forces act
cumulatively, not individually, to detach the interfacial particles. The
breakup mode involves the collective destabilization of a solidified particle
raft occupying the lower part of the droplet, leading to a critical force per
particle that scales approximately as $N^{-1/2}$.
","Physical Review E, 85 020403(R), 2012",2012-03-02 10:30:48+00:00
Single-File Diffusion of Externally Driven Particles,http://arxiv.org/abs/1203.0777v1,"['Artem Ryabov', 'Petr Chvosta']","  We study 1-D diffusion of $N$ hard-core interacting Brownian particles driven
by the space- and time-dependent external force. We give the exact solution of
the $N$-particle Smoluchowski diffusion equation. In particular, we investigate
the nonequilibrium energetics of two interacting particles under the
time-periodic driving. The hard-core interaction induces entropic repulsion
which differentiates the energetics of the two particles. We present exact
time-asymptotic results which describe the mean energy, the accepted work and
heat, and the entropy production of interacting particles and we contrast these
quantities against the corresponding ones for the non-interacting particles.
","Phys. Rev. E 83, 020106 (2011)",2012-03-04 21:24:49+00:00
"A particle system with explosions: law of large numbers for the density
  of particles and the blow-up time",http://arxiv.org/abs/1207.1574v1,"['Tertuliano Franco', 'Pablo Groisman']","  Consider a system of independent random walks in the discrete torus with
creation-annihilation of particles and possible explosion of the total number
of particles in finite time. Rescaling space and rates for
diffusion/creation/annihilation of particles, we obtain a stong law of large
numbers for the density of particles in the supremum norm. The limiting object
is a classical solution to the semilinear heat equation u_t =u_{xx} + f(u). If
f(u)=u^p, 1<p \le 3, we also obtain a law of large numbers for the explosion
time.
",None,2012-07-06 10:11:56+00:00
Quantum graphs with two-particle contact interactions,http://arxiv.org/abs/1207.5648v1,"['Jens Bolte', 'Joachim Kerner']","  We construct models of many-particle quantum graphs with singular
two-particle contact interactions, which can be either hardcore- or
delta-interactions. Self-adjoint realisations of the two-particle Laplacian
including such interactions are obtained via their associated quadratic forms.
We prove discreteness of spectra as well as Weyl laws for the asymptotic
eigenvalue counts. These constructions are first performed for two
distinguishable particles and then for two identicle bosons. Furthermore, we
extend the models to N bosons with two-particle interactions, thus implementing
the Lieb-Liniger model on a graph.
",J. Phys. A: Mth. Theor. 46 (2013) 045207,2012-07-24 10:33:14+00:00
"Identified particle pT spectra and particle contents in pp collisions
  measured with ALICE at the LHC",http://arxiv.org/abs/1209.3553v1,['Antonio Ortiz Velasquez'],"  The excellent capabilities of the ALICE experiment for particle
identification allow to measure the identified hadron production in a wide
range of transverse momentum. In this work we present some results on
identified particle spectra, strange particle production and particle contents
measured in pp collisions at \sqrt{s} = 0.9, 2.76 and 7 TeV. The results are
compared with Monte Carlo event generators predictions.
",None,2012-09-17 05:19:03+00:00
"Critical escape velocity for a charged particle moving around a weakly
  magnetized Schwarzschild black hole",http://arxiv.org/abs/1301.4633v1,"['A. M. Al Zahrani', 'Valeri P. Frolov', 'Andrey A. Shoom']","  We discuss charged particles motion in a spacetime of a weakly magnetized
static non-rotating black hole. We study under which conditions a charged
particle originally revolving around the black hole at a circular orbit after
being kicked by another particle or photon can escape to infinity. We determine
the escape velocity for particles at the innermost stable circular orbits and
discuss the properties of particles moving with near-critical velocity. We show
that in a general case such a motion is chaotic.
",None,2013-01-20 06:58:07+00:00
"Joint Probabilistic Data Association-Feedback Particle Filter for
  Multiple Target Tracking Applications",http://arxiv.org/abs/1303.1214v1,"['Tao Yang', 'Geng Huang', 'Prashant G. Mehta']","  This paper introduces a novel feedback-control based particle filter for the
solution of the filtering problem with data association uncertainty. The
particle filter is referred to as the joint probabilistic data
association-feedback particle filter (JPDA-FPF). The JPDA-FPF is based on the
feedback particle filter introduced in our earlier papers. The remarkable
conclusion of our paper is that the JPDA-FPF algorithm retains the innovation
error-based feedback structure of the feedback particle filter, even with data
association uncertainty in the general nonlinear case. The theoretical results
are illustrated with the aid of two numerical example problems drawn from
multiple target tracking applications.
",None,2013-03-05 22:47:02+00:00
"One Particle Binding of Many-Particle Semi-Relativistic Pauli-Fierz
  Model",http://arxiv.org/abs/1303.5025v3,['Itaru Sasaki'],"  It is shown that at least one particle is bound in the $N$-particle
semi-relativistic Pauli-Fierz model with negative potential $V(\bx)$. It is
assumed that the particles have no spin and obey the Bose or Boltzmann
statistics, and the one particle Hamiltonian $\sqrt{-\Delta+M^2}-M+ V(\bx)$ has
a ground state with negative energy $-e_0<0$, where $M>0$ denotes the mass of
the particle. We show that the ground state energy of the total system $E^V(N)$
is less than $E^0(N)-e_0$.
",None,2013-03-20 18:45:03+00:00
Self-propelled Janus particles in a ratchet: Numerical simulations,http://arxiv.org/abs/1307.0090v1,"['Pulak Kumar Ghosh', 'Vyacheslav R. Misko', 'Fabio Marchesoni', 'Franco Nori']","  Brownian transport of self-propelled overdamped microswimmers (like Janus
particles) in a two-dimensional periodically compartmentalized channel is
numerically investigated for different compartment geometries, boundary
collisional dynamics, and particle rotational diffusion. The resulting
time-correlated active Brownian motion is subject to rectification in the
presence of spatial asymmetry. We prove that ratcheting of Janus particles can
be orders of magnitude stronger than for ordinary thermal potential ratchets
and thus experimentally accessible. In particular, autonomous pumping of a
large mixture of passive particles can be induced by just adding a small
fraction of Janus particles.
","PRL 110, 268301 (2013)",2013-06-29 12:16:22+00:00
