title,id,authors,abstract,journal,published
Boundary conditions at a fluid - solid interface,http://arxiv.org/abs/cond-mat/0011399v1,"['Marek Cieplak', 'Joel Koplik', 'Jayanth R. Banavar']","  We study the boundary conditions at a fluid-solid interface using molecular
dynamics simulations covering a broad range of fluid-solid interactions and
fluid densities, and both simple and chain-molecule fluids. The slip length is
shown to be independent of the type of flow, but rather is related to the fluid
organization near the solid, as governed by the fluid-solid molecular
interactions.
",None,2000-11-23 01:40:34+00:00
Negative linear compressibility in confined dilatating systems,http://arxiv.org/abs/cond-mat/0601258v1,"['E. V. Vakarin', 'Yurko Duda', 'J. P. Badiali']","  The role of a matrix response to a fluid insertion is analyzed in terms of a
perturbation theory and Monte Carlo simulations applied to a hard sphere fluid
in a slit of fluctuating density-dependent width.
  It is demonstrated that a coupling of the fluid-slit repulsion, spatial
confinement and the matrix dilatation acts as an effective fluid-fluid
attraction, inducing a pseudo-critical state with divergent linear
compressibility and non-critical density fluctuations. An appropriate
combination of the dilatation rate, fluid density and the slit size leads to
the fluid states with negative linear compressibility. It is shown that the
switching from positive to negative compressibility is accompanied by an abrupt
change in the packing mechanism.
",None,2006-01-12 11:51:01+00:00
The Relaxation Effect in Dissipative Relativistic Fluid Theories,http://arxiv.org/abs/gr-qc/9508058v1,['Lee Lindblom'],"  The dynamics of the fluid fields in a large class of causal dissipative fluid
theories is studied. It is shown that the physical fluid states in these
theories must relax (on a time scale that is characteristic of the microscopic
particle interactions) to ones that are essentially indistinguishable from the
simple relativistic Navier-Stokes descriptions of these states. Thus, for
example, in the relaxed form of a physical fluid state the stress energy tensor
is in effect indistinguishable from a perfect fluid stress tensor plus small
dissipative corrections proportional to the shear of the fluid velocity, the
gradient of the temperature, etc.
",None,1995-08-28 20:23:38+00:00
"Exactly Integrable Dynamics of Interface between Ideal Fluid and Light
  Viscous Fluid",http://arxiv.org/abs/physics/0407041v1,['Pavel M. Lushnikov'],"  It is shown that dynamics of the interface between ideal fluid and light
viscous fluid is exactly integrable in the approximation of small surface
slopes for two-dimensional flow. Stokes flow of viscous fluid provides a
relation between normal velocity and pressure at interface. Surface elevation
and velocity potential of ideal fluid are determined from two complex Burgers
equations corresponding to analytical continuation of velocity potential at the
interface into upper and lower complex half planes, respectively. The interface
loses its smoothness if complex singularities (poles) reach the interface.
","Physics Letters A, v.329, pp.49-54 (2004).",2004-07-09 09:15:17+00:00
"Capillary-Driven Instability of Immiscible Fluid Interfaces Flowing in
  Parallel in Porous Media",http://arxiv.org/abs/0709.3209v2,"['Thomas Ramstad', 'Alex Hansen']","  When immiscible wetting and non-wetting fluids move in parallel in a porous
medium, an instability may occur at sufficiently high capillary numbers so that
interfaces between the fluids initially held in place by the porous medium are
mobilized. A boundary zone containing bubbles of both fluids evolve which has a
well defined thickness. This zone moves at constant average speed towards the
non-wetting fluid. A diffusive current of bubbles of non-wetting fluid into the
wetting fluid is set up.
","Phys. Rev. E 78, 035302(R) (2008)",2007-09-20 12:18:57+00:00
Global Structure of a Multi-Fluid Cosmology,http://arxiv.org/abs/0901.2741v1,['James Lindesay'],"  Fluid cosmologies are consistent with the generally accepted observational
evidence during intermediate and late times, and they need not have singular
behavior in primordial times. A general form for fluid cosmology consistent
with Einstein's equation is demonstrated, and a dynamic metric that
incorporates fluid scale is developed. The large scale causal structure of a
multi-fluid cosmology exemplary of standard cosmology is then examined. This is
done through developing coupled rate equations for radiation, dust, and dark
components. The beginning of the dissolution of the primordial fluid into the
other components is singularity-free, since the fluid provides a non-vanishing
scale for the cosmology. Penrose diagrams are developed for cosmologies both
with and without a final state dark energy density.
",None,2009-01-18 22:17:48+00:00
Undulatory swimming in viscoelastic fluids,http://arxiv.org/abs/1102.3894v2,"['Xiaoning Shen', 'P. E. Arratia']","  The effects of fluid elasticity on the swimming behavior of the nematode
\emph{Caenorhabditis elegans} are experimentally investigated by tracking the
nematode's motion and measuring the corresponding velocity fields. We find that
fluid elasticity hinders self-propulsion. Compared to Newtonian solutions,
fluid elasticity leads to 35% slower propulsion speed. Furthermore,
self-propulsion decreases as elastic stresses grow in magnitude in the fluid.
This decrease in self-propulsion in viscoelastic fluids is related to the
stretching of flexible molecules near hyperbolic points in the flow.
",None,2011-02-18 19:47:38+00:00
"New conserved vorticity integrals for moving surfaces in
  multi-dimensional fluid flow",http://arxiv.org/abs/1209.4251v2,['Stephen C. Anco'],"  For inviscid fluid flow in any n-dimensional Riemannian manifold, new
conserved vorticity integrals generalizing helicity, enstrophy, and entropy
circulation are derived for lower-dimensional surfaces that move along fluid
streamlines. Conditions are determined for which the integrals yield constants
of motion for the fluid. In the case when an inviscid fluid is isentropic,
these new constants of motion generalize Kelvin's circulation theorem from
closed loops to closed surfaces of any dimension.
","J. Math. Fluid Mech. 15 (2013), 439-451",2012-09-19 14:22:26+00:00
On the equivalence of nonadiabatic fluids,http://arxiv.org/abs/1011.4097v1,['W. Barreto'],"  Here we show how an anisotropic fluid in the diffusion limit can be
equivalent to an isotropic fluid in the streaming out limit, in spherical
symmetry. For a particular equation of state this equivalence is total, from
one fluid we can obtain the other and vice versa. A numerical master model is
presented, based on a generic equation of state, in which only quantitative
differences are displayed between both nonadiabatic fluids. From a deeper view,
other difference between fluids is shown as an asymmetry that can be overcome
if we consider the appropriate initial-boundary conditions. Equivalence in this
context can be considered as a first order method of approximation to study
dissipative fluids.
","Phys.Rev.D82:124020,2010",2010-11-17 22:56:12+00:00
Effective slip length of confined fluid with wavy fluid-solid interfaces,http://arxiv.org/abs/1710.06765v1,"['Li Wan', 'Yunmi Huang', 'Changcheng Huang', 'Rong An']","  We have studied the effective slip length of confined fluid with
nano-structured fluid-solid interfaces. A formula bridging the effective slip
length and nano structures of the interfaces has been obtained analytically.
For the application of the formula, a confined fluid with wavy fluid-solid
interfaces has been studied as an example. In the study, the criteria of the
formula have been detailed, and verified by the finite element method.
",None,2017-10-18 15:03:59+00:00
Dynamics and rheology of particles in shear-thinning fluids,http://arxiv.org/abs/1712.03892v2,"['Charu Datt', 'Gwynn J. Elfring']","  Particle motion in non-Newtonian fluids can be markedly different than in
Newtonian fluids. Here we look at the change in dynamics for a few problems
involving rigid spherical particles in shear-thinning fluids in the absence of
inertia. We give analytical formulas for sedimenting spheres, obtained by means
of the reciprocal theorem, and demonstrate quantitively differences in
comparison to a Newtonian fluid. We also calculate the first correction to the
suspension viscosity, the Einstein viscosity, for a dilute suspension of
spheres in a weakly shear-thinning fluid.
",None,2017-12-11 17:10:21+00:00
Fully 3D Rayleigh-Taylor Instability in a Boussinesq Fluid,http://arxiv.org/abs/1909.07564v1,"['S. J. Walters', 'L. K. Forbes']","  Rayleigh-Taylor instability occurs when a heavier fluid overlies a lighter
fluid, and the two seek to exchange positions under the effect of gravity. We
present linearized theory for arbitrary 3D initial disturbances that grow in
time, and calculate the evolution of the interface for early times. A new
spectral method is introduced for the fully 3D non-linear problem in a
Boussinesq fluid, where the interface between the light and heavy fluid is
approximated with a smooth but rapid density change in the fluid. The results
of large-scale numerical calculation are presented in fully 3D geometry,
compared and contrasted with the early-time linearized theory.
","The ANZIAM Journal, 2019, Volume 61, Issue 3, pp. 286-304",2019-09-17 03:04:26+00:00
"Phase behavior in petroleum fluids (A Detailed Descriptive and
  Illustrative Account)",http://arxiv.org/abs/1711.04200v1,['G. Ali Mansoori'],"  This chapter presents a descriptive and illustrative account of phase
behavior in the seven naturally occurring petroleum fluids and ties all the
known eleven phase-transition concepts in a unified narrative. The figures and
tables contained in this report are designed so that they could effectively
support the discussion about molecular make-up of petroleum fluids, P- and
T-effects on phase behavior and phase transition points.
  Seven naturally occurring hydrocarbon fluids are known as petroleum fluids.
They include, in the order of their fluidity, natural gas, gas-condensate
(NGL), light crude, intermediate crude, heavy oil, tar sand and oil shale. In
this report we present a generalized description of the various phase
transitions, which may occur in petroleum fluids with emphasis on heavy
organics deposition.
  At first the nature of every petroleum fluid is presented. Their constituents
including their socalled impurities are identified and categorized. Heavy
fractions in petroleum fluids are discussed and their main families of
constituents are presented including petroleum wax, diamondoids, asphaltenes
and petroleum resins. Then the generalized petroleum fluids phase behavior is
discussed in light of the known theory of phase transitions. The effects of
variations of composition, temperature and pressure on the phase behavior of
petroleum fluids are introduced. Finally eleven distinct phase-transition
points of petroleum fluids are presented and their relation with state
variables and constituents of petroleum fluids are identified. This report is
to generalize and relate phase behaviors of all the seven naturally occurring
petroleum fluids into a unified perspective. This work is the basis to develop
a comprehensive computational model for phase behavior prediction of all the
petroleum fluids, which is of major interest in the petroleum industry.
",None,2017-11-11 21:32:30+00:00
